Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1649308598790014.2,1.0208333339806208e+17,-4.833906235518254e+18,-5.49307526763438e+16,88,121.69278073310852,-5.291370735370439e+16,1.0,0
