Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
3845125196495126.5,6.786330003936e+16,-9.23934067362659e+18,-1.049925076548476e+17,88,43.73222208023071,-1.0749808917271213e+17,1.0,0
