Iteration,Best Score
1,6.0918042626400395e+19
2,5.652928969148254e+19
3,5.49427361498821e+19
4,5.219768614994803e+19
5,4.9955649691697136e+19
6,4.44473661917466e+19
7,4.0427415458479194e+19
8,3.798323370856162e+19
9,3.798323370856162e+19
10,3.716434095866053e+19
11,3.328826595873849e+19
12,3.1465006583808893e+19
13,3.054915518389131e+19
14,2.7574609783973736e+19
15,2.6887785471539675e+19
16,2.6167085474105614e+19
17,2.5362414374155076e+19
18,2.2011326353404183e+19
19,1.9917207748470125e+19
20,1.927134446103606e+19
21,1.7354486336102005e+19
22,1.4475423002845444e+19
23,1.4275113242884065e+19
24,1.4148596292966488e+19
25,1.3343996293044105e+19
26,1.301722204309837e+19
27,1.2375827683180798e+19
28,1.0571683724929878e+19
29,9.461440912479332e+18
30,7.182731437528787e+18
31,6.374143437611213e+18
32,5.943039687693637e+18
33,4.974755675259577e+18
34,4.642249475325518e+18
35,4.4588902554079437e+18
36,4.4588902554079437e+18
37,4.401638380506854e+18
38,4.345424005569307e+18
39,4.345424005569307e+18
40,4.3016346931717033e+18
41,3.815446368254128e+18
42,3.531475488336553e+18
43,2.796147759252313e+18
44,1.2572181426515866e+18
45,1.0776875427175268e+18
46,1.0776875427175268e+18
47,1.0776875427175268e+18
48,8.193567428988618e+17
49,7.377565179483168e+17
50,7.377565179483168e+17
51,5.1960601809668186e+17
52,4.156340581626219e+17
53,3.247736582450466e+17
54,2.5641235831098656e+17
55,1.3431858339341152e+17
56,8.931970847583651e+16
57,6.8439708541776536e+16
58,1.512652112420154e+16
59,1.200652120662654e+16
60,1.200652120662654e+16
61,1.200652120662654e+16
62,1.200652120662654e+16
63,1.200652120662654e+16
64,1.200652120662654e+16
65,1.200652120662654e+16
66,6034646701176541.0
67,6034646701176541.0
68,6034646701176541.0
69,4424771882511541.0
70,4424771882511541.0
71,4424771882511541.0
72,4424771882511541.0
73,4424771882511541.0
74,4424771882511541.0
75,4424771882511541.0
76,4424771882511541.0
77,4424771882511541.0
78,4424771882511541.0
79,4424771882511541.0
80,4424771882511541.0
81,4424771882511541.0
82,4424771882511541.0
83,4424771882511541.0
84,4424771882511541.0
85,4424771882511541.0
86,4424771882511541.0
87,4424771882511541.0
88,4424771882511541.0
