Iteration,Best Score
1,6.134862077809986e+19
2,5.779481411149931e+19
3,5.162232663239858e+19
4,5.097294963248101e+19
5,4.806125613254695e+19
6,4.30219178950964e+19
7,3.792920798516234e+19
8,3.735584548522829e+19
9,3.6303762810310705e+19
10,3.3565197947876647e+19
11,2.89338055354261e+19
12,2.803684969549204e+19
13,2.7461630895574462e+19
14,2.5659834508957254e+19
15,2.2407581384039694e+19
16,1.97838367382723e+19
17,1.9495114738321756e+19
18,1.8032315988387699e+19
19,1.5196980005953638e+19
20,1.4290638206003094e+19
21,1.2749542181069031e+19
22,1.1279377481151451e+19
23,1.0436501606200906e+19
24,1.0120808481266846e+19
25,9.40621129384927e+18
26,8.083842793915209e+18
27,7.521021043981149e+18
28,6.934404644055435e+18
29,6.26634651911303e+18
30,6.166676785837388e+18
31,5.900520910878606e+18
32,5.418826119294365e+18
33,4.985832369360304e+18
34,4.985832369360304e+18
35,4.849496036142367e+18
36,4.418511973724792e+18
37,4.055197273790732e+18
38,3.1150687488896415e+18
39,1.9192233089555832e+18
40,1.2237212640215232e+18
41,1.0441236640874637e+18
42,9.043874141698885e+17
43,6.901786642523133e+17
44,6.393724143182534e+17
45,2.6781920188419318e+17
46,2.6781920188419318e+17
47,2.260367020490432e+17
48,2.0778470211718618e+17
49,1.534773896974082e+17
50,1.403643897798332e+17
51,1.025712648457732e+17
52,9.394488491171318e+16
53,9.394488491171318e+16
54,5.586738497765319e+16
55,4.532163506007819e+16
56,4.532163506007819e+16
57,4.124463522492819e+16
58,4.124463522492819e+16
59,2.3735135373293212e+16
60,2.3735135373293212e+16
61,2.3735135373293212e+16
62,2.3735135373293212e+16
63,2.3735135373293212e+16
64,2.3735135373293212e+16
65,2.3735135373293212e+16
66,1.6857635928520206e+16
67,1.0796135999723206e+16
68,1.0796135999723206e+16
69,1.0796135999723206e+16
70,1.0796135999723206e+16
71,1.0796135999723206e+16
72,1.0796135999723206e+16
73,1.0206136428333208e+16
74,1.0206136428333208e+16
75,1.0206136428333208e+16
76,1.0206136428333208e+16
77,1.0206136428333208e+16
78,1.0206136428333208e+16
79,1.0206136428333208e+16
80,1.0206136428333208e+16
81,1.0206136428333208e+16
82,1.0206136428333208e+16
83,1.0206136428333208e+16
84,1.0206136428333208e+16
85,1.0206136428333208e+16
86,1.0206136428333208e+16
87,1.0206136428333208e+16
88,1.0206136428333208e+16
