Iteration,Best Score
1,2.951472728228318e+19
2,2.5772643094816154e+19
3,2.5192098094898577e+19
4,2.4527182594981024e+19
5,2.1686404678396776e+19
6,1.6725706488462723e+19
7,1.5061609683512177e+19
8,1.4295906333578115e+19
9,1.3518126833660543e+19
10,1.0083587146250123e+19
11,9.093046079609261e+18
12,7.549613079675201e+18
13,7.193225319724656e+18
14,6.690350319790596e+18
15,5.297735319873021e+18
16,4.872623559938961e+18
17,3.692326660021387e+18
18,3.0109514200708434e+18
19,2.5964114201367834e+18
20,2.5964114201367834e+18
21,2.5798600452521784e+18
22,2.1267212953181187e+18
23,2.1045025453675735e+18
24,1.880606295433513e+18
25,1.3490437955159386e+18
26,7.968313955818784e+17
27,4.7337889563133344e+17
28,4.083201457137584e+17
29,3.7640362077969824e+17
30,3.029637708291532e+17
31,2.595153708621232e+17
32,1.442928709280632e+17
33,1.442928709280632e+17
34,7.536592104345819e+16
35,7.536592104345819e+16
36,5.55749212083082e+16
37,5.55749212083082e+16
38,3.78797963566732e+16
39,3.402279642261319e+16
40,3.3725296488553204e+16
41,3.3725296488553204e+16
42,3.3725296488553204e+16
43,1.9922536702858212e+16
44,1.733953678528321e+16
45,1.733953678528321e+16
46,1.733953678528321e+16
47,1.733953678528321e+16
48,1.733953678528321e+16
49,1.733953678528321e+16
50,1.733953678528321e+16
51,1.733953678528321e+16
52,6067037329288208.0
53,5022137395228207.0
54,5022137395228207.0
55,5022137395228207.0
56,5022137395228207.0
57,5022137395228207.0
58,5022137395228207.0
59,5022137395228207.0
60,5022137395228207.0
61,5022137395228207.0
62,5022137395228207.0
63,5022137395228207.0
64,5022137395228207.0
65,5022137395228207.0
66,5022137395228207.0
67,5022137395228207.0
68,5022137395228207.0
69,5022137395228207.0
70,5022137395228207.0
71,5022137395228207.0
72,5022137395228207.0
73,5022137395228207.0
74,5022137395228207.0
75,5022137395228207.0
76,5022137395228207.0
77,5022137395228207.0
78,5022137395228207.0
79,5022137395228207.0
80,5022137395228207.0
81,5022137395228207.0
82,5022137395228207.0
83,5022137395228207.0
84,5022137395228207.0
85,5022137395228207.0
86,5022137395228207.0
87,5022137395228207.0
88,5022137395228207.0
