Iteration,Best Score
1,3.0239976433867997e+19
2,2.9823729767299674e+19
3,2.839025757986561e+19
4,2.2452249379931566e+19
5,2.1926821279981023e+19
6,2.0672226780063445e+19
7,1.7333805030129388e+19
8,1.5414906405211814e+19
9,1.3815719655277752e+19
10,1.21471726553272e+19
11,1.0514676717924542e+19
12,1.0088551717975566e+19
13,9.148962968057989e+18
14,9.148962968057989e+18
15,7.544460518206354e+18
16,5.761236455772295e+18
17,5.228764682521386e+18
18,4.673069582587326e+18
19,4.348158582669752e+18
20,2.0814504160525417e+18
21,1.623790666118482e+18
22,1.623790666118482e+18
23,1.5464962287833318e+18
24,1.5348931038657564e+18
25,1.4775464372650301e+18
26,1.1446589373309702e+18
27,6.704372707302435e+17
28,5.381792707961834e+17
29,3.733059375287898e+17
30,2.6465193761121488e+17
31,2.2405068769363987e+17
32,2.2176918775957987e+17
33,2.086039878090348e+17
34,2.086039878090348e+17
35,2.086039878090348e+17
36,2.086039878090348e+17
37,1.8298773807279488e+17
38,1.7731773813873488e+17
39,1.7731773813873488e+17
40,6.13729466369182e+16
41,6.13729466369182e+16
42,6.13729466369182e+16
43,6.13729466369182e+16
44,6.13729466369182e+16
45,6.13729466369182e+16
46,6.13729466369182e+16
47,4.970732209849819e+16
48,4.970732209849819e+16
49,1.9235122213893212e+16
50,1.9235122213893212e+16
51,1.9235122213893212e+16
52,1.9235122213893212e+16
53,1.0190122494138206e+16
54,1.0190122494138206e+16
55,1.0190122494138206e+16
56,1.0190122494138206e+16
57,1.0190122494138206e+16
58,1.0190122494138206e+16
59,1.0190122494138206e+16
60,1.0190122494138206e+16
61,1.0190122494138206e+16
62,1.0190122494138206e+16
63,1.0190122494138206e+16
64,1.0190122494138206e+16
65,1.0190122494138206e+16
66,1.0190122494138206e+16
67,1.0190122494138206e+16
68,1.0190122494138206e+16
69,1.0190122494138206e+16
70,8140373716793208.0
71,8140373716793208.0
72,8140373716793208.0
73,3004973944818208.0
74,3004973944818208.0
75,3004973944818208.0
76,3004973944818208.0
77,3004973944818208.0
78,3004973944818208.0
79,3004973944818208.0
80,3004973944818208.0
81,3004973944818208.0
82,3004973944818208.0
83,3004973944818208.0
84,3004973944818208.0
85,3004973944818208.0
86,3004973944818208.0
87,3004973944818208.0
88,3004973944818208.0
89,3004973944818208.0
90,3004973944818208.0
91,3004973944818208.0
92,3004973944818208.0
93,3004973944818208.0
94,3004973944818208.0
95,3004973944818208.0
96,3004973944818208.0
97,3004973944818208.0
98,3004973944818208.0
99,3004973944818208.0
100,3004973944818208.0
