Iteration,Best Score
1,6.361952256433376e+18
2,6.341229756482832e+18
3,5.618242543215438e+18
4,5.141911918297863e+18
5,4.455114943380288e+18
6,4.3124233184462285e+18
7,4.3124233184462285e+18
8,3.5084589435781084e+18
9,2.9356010103272023e+18
10,2.320643610409627e+18
11,1.9593487354755668e+18
12,1.2999387355415068e+18
13,1.2672812355744768e+18
14,1.0313462356569018e+18
15,8.548512857228419e+17
16,8.020797857722968e+17
17,7.585917858217518e+17
18,6.802615858876918e+17
19,6.651324734614438e+17
20,4.740616401862384e+17
21,3.6544934026866323e+17
22,2.947755903510882e+17
23,2.1332739043351315e+17
24,1.544200571826049e+17
25,1.544200571826049e+17
26,1.544200571826049e+17
27,3.870480736393987e+16
28,2.231130741339488e+16
29,2.231130741339488e+16
30,1.2445507561759876e+16
31,1.2445507561759876e+16
32,1.2445507561759876e+16
33,1.2445507561759876e+16
34,1.2445507561759876e+16
35,1.2445507561759876e+16
36,1.2445507561759876e+16
37,1.2445507561759876e+16
38,1.2445507561759876e+16
39,1.2445507561759876e+16
40,1.2445507561759876e+16
41,1.1526758303584874e+16
42,1.1526758303584874e+16
43,1.1526758303584874e+16
44,1.1526758303584874e+16
45,1.1526758303584874e+16
46,1.1526758303584874e+16
47,1.1526758303584874e+16
48,1.1526758303584874e+16
49,5561758847589874.0
50,5561758847589874.0
51,5561758847589874.0
52,5561758847589874.0
53,5561758847589874.0
54,5561758847589874.0
55,5561758847589874.0
56,5561758847589874.0
57,5561758847589874.0
58,5561758847589874.0
59,5561758847589874.0
60,5561758847589874.0
61,5561758847589874.0
62,5561758847589874.0
63,5561758847589874.0
64,5561758847589874.0
65,5561758847589874.0
66,5561758847589874.0
67,5561758847589874.0
68,5561758847589874.0
69,5561758847589874.0
70,5561758847589874.0
71,5561758847589874.0
72,5561758847589874.0
73,5561758847589874.0
74,5561758847589874.0
75,5561758847589874.0
76,5561758847589874.0
77,5561758847589874.0
78,5561758847589874.0
79,5561758847589874.0
80,5561758847589874.0
81,5561758847589874.0
82,5561758847589874.0
83,5561758847589874.0
84,5561758847589874.0
85,5561758847589874.0
86,5561758847589874.0
87,5561758847589874.0
88,5561758847589874.0
89,5561758847589874.0
90,5561758847589874.0
91,5561758847589874.0
92,5561758847589874.0
93,5561758847589874.0
94,5561758847589874.0
95,5561758847589874.0
96,5561758847589874.0
97,4029512007416875.0
98,4029512007416875.0
99,4029512007416875.0
100,4029512007416875.0
