Iteration,Best Score
1,3.718277492475022e+19
2,3.3365245945665974e+19
3,3.2543930245731918e+19
4,2.632330399578137e+19
5,2.5278263058347307e+19
6,2.429694145839678e+19
7,2.2049777458479206e+19
8,2.1849525208528663e+19
9,2.1849525208528663e+19
10,2.0511244271160537e+19
11,1.8341726337860178e+19
12,1.7964570087943483e+19
13,1.421424327550854e+19
14,1.3191411650590968e+19
15,9.514580108973748e+18
16,8.162654484056174e+18
17,7.580541504138597e+18
18,6.385876704204537e+18
19,5.802164904286963e+18
20,5.275712154352902e+18
21,4.5054237544188436e+18
22,4.0291839170012687e+18
23,3.792699354567209e+18
24,3.0242782746496353e+18
25,2.3703014747155753e+18
26,1.2188563081313334e+18
27,1.1307341832137586e+18
28,1.1307341832137586e+18
29,1.0560836833621236e+18
30,4.537021834445484e+17
31,4.537021834445484e+17
32,3.2155855857642816e+17
33,2.1526335866237715e+17
34,6.07321087412782e+16
35,2.6739108807218204e+16
36,2.6739108807218204e+16
37,1.724298397206821e+16
38,4957984060180207.0
39,4957984060180207.0
40,4957984060180207.0
41,4957984060180207.0
42,4957984060180207.0
43,4957984060180207.0
44,4957984060180207.0
45,4957984060180207.0
46,4957984060180207.0
47,4957984060180207.0
48,4957984060180207.0
49,4957984060180207.0
50,4957984060180207.0
51,4957984060180207.0
52,4957984060180207.0
53,4957984060180207.0
54,4957984060180207.0
55,4957984060180207.0
56,4957984060180207.0
57,4957984060180207.0
58,4957984060180207.0
59,4957984060180207.0
60,4957984060180207.0
61,4957984060180207.0
62,4957984060180207.0
63,4957984060180207.0
64,4957984060180207.0
65,4957984060180207.0
66,4957984060180207.0
67,4957984060180207.0
68,4957984060180207.0
69,4957984060180207.0
70,4957984060180207.0
71,4957984060180207.0
72,4957984060180207.0
73,4874286510758208.0
74,4874286510758208.0
75,4874286510758208.0
76,4874286510758208.0
77,4874286510758208.0
78,3939286889913208.0
79,3939286889913208.0
80,3939286889913208.0
81,3939286889913208.0
