Iteration,Best Score
1,4.048756375583558e+18
2,4.048756375583558e+18
3,4.048756375583558e+18
4,4.048756375583558e+18
5,4.048756375583558e+18
6,4.048756375583558e+18
7,4.048756375583558e+18
8,4.048756375583558e+18
9,4.048756375583558e+18
10,4.048756375583558e+18
11,4.048756375583558e+18
12,4.048756375583558e+18
13,4.048756375583558e+18
14,4.048756375583558e+18
15,4.048756375583558e+18
16,4.048756375583558e+18
17,4.048756375583558e+18
18,4.048756375583558e+18
19,4.048756375583558e+18
20,4.048756375583558e+18
21,4.048756375583558e+18
22,4.048756375583558e+18
23,4.048756375583558e+18
24,4.048756375583558e+18
25,4.048756375583558e+18
26,4.048756375583558e+18
27,4.048756375583558e+18
28,4.048756375583558e+18
29,4.048756375583558e+18
30,4.048756375583558e+18
31,4.048756375583558e+18
32,4.048756375583558e+18
33,4.048756375583558e+18
34,4.048756375583558e+18
35,4.048756375583558e+18
36,4.048756375583558e+18
37,4.048756375583558e+18
38,4.048756375583558e+18
39,4.048756375583558e+18
40,4.048756375583558e+18
41,4.048756375583558e+18
42,4.048756375583558e+18
43,4.048756375583558e+18
44,4.048756375583558e+18
45,4.048756375583558e+18
46,4.048756375583558e+18
47,4.048756375583558e+18
48,4.048756375583558e+18
49,4.048756375583558e+18
50,4.048756375583558e+18
51,4.048756375583558e+18
52,4.048756375583558e+18
53,4.048756375583558e+18
54,4.048756375583558e+18
55,4.048756375583558e+18
56,4.048756375583558e+18
57,4.048756375583558e+18
58,4.048756375583558e+18
59,4.048756375583558e+18
60,4.048756375583558e+18
61,4.048756375583558e+18
62,4.048756375583558e+18
63,4.048756375583558e+18
64,4.048756375583558e+18
65,4.048756375583558e+18
66,4.048756375583558e+18
67,4.048756375583558e+18
68,4.048756375583558e+18
69,4.048756375583558e+18
70,4.048756375583558e+18
71,4.048756375583558e+18
72,4.048756375583558e+18
73,4.048756375583558e+18
74,4.048756375583558e+18
75,4.048756375583558e+18
76,4.048756375583558e+18
77,4.048756375583558e+18
78,4.048756375583558e+18
79,4.048756375583558e+18
80,4.048756375583558e+18
81,4.048756375583558e+18
82,4.048756375583558e+18
83,4.048756375583558e+18
84,4.048756375583558e+18
85,4.048756375583558e+18
86,4.048756375583558e+18
87,4.048756375583558e+18
88,4.048756375583558e+18
89,4.048756375583558e+18
90,4.048756375583558e+18
91,4.048756375583558e+18
92,4.048756375583558e+18
93,4.048756375583558e+18
94,4.048756375583558e+18
95,4.048756375583558e+18
96,4.048756375583558e+18
97,4.048756375583558e+18
98,4.048756375583558e+18
99,4.048756375583558e+18
100,4.048756375583558e+18
