Iteration,Best Score
1,7.091337556561827e+18
2,6.827603806601187e+18
3,5.751806356660226e+18
4,4.719102256679906e+18
5,4.4605867067291064e+18
6,4.3932451067684664e+18
7,4.1494351068078264e+18
8,3.632135873504014e+18
9,3.10314004022972e+18
10,2.583466915269082e+18
11,2.1371255402986017e+18
12,1.745073165337962e+18
13,1.745073165337962e+18
14,1.5102373579265219e+18
15,1.1127585454757219e+18
16,7.905285455150819e+17
17,5.873867955642817e+17
18,5.079419956134819e+17
19,3.669766831626816e+17
20,1.9237393321188163e+17
21,1.8788799575124163e+17
22,1.0371212081028166e+17
23,6.198800834964164e+16
24,4.129475836932164e+16
25,4.129475836932164e+16
26,4.129475836932164e+16
27,1.3062883516921662e+16
28,1.3062883516921662e+16
29,1.3062883516921662e+16
30,1.3062883516921662e+16
31,1.3062883516921662e+16
32,1.3062883516921662e+16
33,1.3062883516921662e+16
34,1.3062883516921662e+16
35,1.3062883516921662e+16
36,1.3062883516921662e+16
37,1.3062883516921662e+16
38,1.3062883516921662e+16
39,1.3062883516921662e+16
40,1.3062883516921662e+16
41,1.3062883516921662e+16
42,1.3062883516921662e+16
43,1.3062883516921662e+16
44,1.3062883516921662e+16
45,5108684235241664.0
46,5108684235241664.0
47,5108684235241664.0
48,5108684235241664.0
49,5108684235241664.0
50,5108684235241664.0
51,5108684235241664.0
52,5108684235241664.0
53,5108684235241664.0
54,5108684235241664.0
55,5108684235241664.0
56,5108684235241664.0
57,5108684235241664.0
58,5108684235241664.0
59,5108684235241664.0
60,5108684235241664.0
61,5108684235241664.0
62,5108684235241664.0
63,5108684235241664.0
64,5108684235241664.0
65,5108684235241664.0
66,5108684235241664.0
67,5108684235241664.0
68,5108684235241664.0
69,5108684235241664.0
70,5108684235241664.0
71,5108684235241664.0
72,5108684235241664.0
73,5108684235241664.0
74,5108684235241664.0
75,5108684235241664.0
76,5108684235241664.0
77,5108684235241664.0
78,5108684235241664.0
79,5108684235241664.0
80,5108684235241664.0
81,5108684235241664.0
82,5108684235241664.0
83,5108684235241664.0
84,5108684235241664.0
85,5108684235241664.0
86,5108684235241664.0
87,5108684235241664.0
88,5108684235241664.0
