Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1076073922440418.8,5.611275005431014e+16,-8.652873345566258e+18,-8.652873345566258e+16,100,137.43924283981323,-8.359458750969003e+16,1.0,100
