Best Score,Worst Score,Best Improvement,Average Improvement,Iterations,Time (s),Convergence Rate,Relative Error,Convergence Speed (Stable Iterations)
1.968716423172593e+18,1.5908603414201123e+20,inf,inf,2,20.775426864624023,0.0,1.0,1
