Iteration,Best Score
1,2.2908680556859402e+18
2,2.1704513890840038e+18
3,2.1271180558154004e+18
4,2.0802430558801303e+18
5,2.0285763892652477e+18
6,2.0285763892652477e+18
7,1.8510763893688159e+18
8,1.7557638894205998e+18
9,1.7010763894723837e+18
10,1.614097222844555e+18
11,1.4148784728963392e+18
12,1.1349305562685105e+18
13,1.0749305563332404e+18
14,1.0657638897183578e+18
15,9.654513897830877e+17
16,8.581597231811511e+17
17,6.693576399125476e+17
18,6.313368066439442e+17
19,4.569618066827822e+17
20,4.273784734141788e+17
21,4.273784734141788e+17
22,3.781597235177466e+17
23,3.748263902491433e+17
24,3.034722236342607e+17
25,2.253472236860447e+17
26,1.828472237378287e+17
27,1.4451389046922534e+17
28,7.888889053395533e+16
29,3.805555723946e+16
30,2.6388890637523324e+16
31,2.6388890637523324e+16
32,2.6388890637523324e+16
33,2.6388890637523324e+16
34,1.217014087055135e+16
35,1.217014087055135e+16
36,1.1336807627840016e+16
37,1.1336807627840016e+16
38,1.1336807627840016e+16
39,1.1336807627840016e+16
40,1.1336807627840016e+16
41,1.1336807627840016e+16
42,1.1336807627840016e+16
43,1.1336807627840016e+16
44,4774308055058014.0
45,4774308055058014.0
46,4774308055058014.0
47,4774308055058014.0
48,4774308055058014.0
49,4774308055058014.0
50,4774308055058014.0
51,4774308055058014.0
52,4774308055058014.0
53,4774308055058014.0
54,4774308055058014.0
55,4774308055058014.0
56,4774308055058014.0
57,4774308055058014.0
58,2690975407862682.0
59,2690975407862682.0
60,2690975407862682.0
61,2690975407862682.0
62,2690975407862682.0
63,2690975407862682.0
64,1024309038954014.6
65,1024309038954014.6
66,1024309038954014.6
67,1024309038954014.6
68,1024309038954014.6
69,1024309038954014.6
70,1024309038954014.6
71,1024309038954014.6
72,1024309038954014.6
73,1024309038954014.6
74,1024309038954014.6
75,1024309038954014.6
76,1024309038954014.6
77,1024309038954014.6
78,1024309038954014.6
79,1024309038954014.6
80,1024309038954014.6
81,1024309038954014.6
82,1024309038954014.6
83,1024309038954014.6
84,1024309038954014.6
85,1024309038954014.6
86,1024309038954014.6
87,1024309038954014.6
88,1024309038954014.6
