Iteration,Best Score
1,8.360534824891443e+18
2,8.208834199943226e+18
3,7.395443991674624e+18
4,6.830175366739354e+18
5,5.980480366804084e+18
6,5.735065366868814e+18
7,5.004461200266878e+18
8,5.004461200266878e+18
9,4.7971687003575e+18
10,4.219976200422229e+18
11,4.1147012004610673e+18
12,3.993558950499905e+18
13,3.992588283885022e+18
14,3.9904166172701394e+18
15,3.0590408173348716e+18
16,2.6573905048866555e+18
17,2.1828570674513856e+18
18,1.983597067516116e+18
19,1.7769289425666368e+18
20,1.7769289425666368e+18
21,1.6693393426844142e+18
22,1.481781142736198e+18
23,1.2372775802775473e+18
24,1.0723575803268201e+18
25,9.708825803786039e+17
26,7.22465705443334e+17
27,6.666121554951181e+17
28,5.922475722135686e+17
29,5.262541722782987e+17
30,3.875436973300827e+17
31,2.357991973818664e+17
32,1.2877322242070442e+17
33,1.114446224874094e+17
34,1.114446224874094e+17
35,1.114446224874094e+17
36,5.28883726537324e+16
37,2.019587270551642e+16
38,2.019587270551642e+16
39,2.019587270551642e+16
40,2.019587270551642e+16
41,1.2958072938544418e+16
42,1.2958072938544418e+16
43,9853073055370418.0
44,9853073055370418.0
45,9853073055370418.0
46,9853073055370418.0
47,9853073055370418.0
48,9331406647311752.0
49,9331406647311752.0
50,9331406647311752.0
51,9331406647311752.0
52,9331406647311752.0
53,9331406647311752.0
54,9331406647311752.0
55,9331406647311752.0
56,9331406647311752.0
57,9331406647311752.0
58,9331406647311752.0
59,1076073922440418.8
60,1076073922440418.8
61,1076073922440418.8
62,1076073922440418.8
63,1076073922440418.8
64,1076073922440418.8
65,1076073922440418.8
66,1076073922440418.8
67,1076073922440418.8
68,1076073922440418.8
69,1076073922440418.8
70,1076073922440418.8
71,1076073922440418.8
72,1076073922440418.8
73,1076073922440418.8
74,1076073922440418.8
75,1076073922440418.8
76,1076073922440418.8
77,1076073922440418.8
78,1076073922440418.8
79,1076073922440418.8
80,1076073922440418.8
81,1076073922440418.8
82,1076073922440418.8
83,1076073922440418.8
84,1076073922440418.8
85,1076073922440418.8
86,1076073922440418.8
87,1076073922440418.8
88,1076073922440418.8
89,1076073922440418.8
90,1076073922440418.8
91,1076073922440418.8
92,1076073922440418.8
93,1076073922440418.8
94,1076073922440418.8
95,1076073922440418.8
96,1076073922440418.8
97,1076073922440418.8
98,1076073922440418.8
99,1076073922440418.8
100,1076073922440418.8
